listing_id,raw_output
496," {
  ""TEIL 1"": {
    ""TUV"": ""TÜV bis 10/25 (wenn nah dran)"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine""
  },
  ""TEIL 2"": {
    ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4_Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
497," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""ACC"": true,
  ""MULTIBEAM"": true,
  ""ILS"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""2-Zonen"": false,
  ""THERMATIC"": false,
  ""Burmester 3D"": false,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Service Historie"": [12868, 22888, 36035, 47293, 62709, 73479, 83541, 92839, 103674]
}"
498," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": {
    ""AMG Line"": true,
    ""Night Paket"": false
  },
  ""Pano"": ""Panorama-Schiebedach""
}"
499," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""ServiceA_neu"": true,
  ""Bereifung"": {
    ""Anzahl_Reifen"": ""8-fach"",
    ""Typ_Reifen"": ""Allwetterreifen""
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": {
    ""Steinschlag_Frontscheibe"": false,
    ""Felge_zerkratzt"": false,
    ""Delle"": false
  },
  ""Ausstattung"": {
    ""Abstandsregeltempomat"": true,
    ""Matrix-LED_MULTIBEAM"": true,
    ""Klimaautomatik_4-Zonen_THERMOTRONIC"": false,
    ""Klimaautomatik_2-Zonen_THERMATIC"": false,
    ""Burmester_3D"": false,
    ""Burmester_Standard"": true,
    ""AMG_Line"": true,
    ""Pano"": true
  }
}"
500," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": ""8-fach"",
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true
}"
501," {
  ""TUV"": ""TÜV wird bei Übergabe neu gemacht"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
502," {
  ""TÜV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": false,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": false,
  ""Advanced Agility-Paket"": true,
  ""Armaturentafel lederbezogen"": true,
  ""Audio-Navigationssystem: Autopilot-System APS COMAND"": true,
  ""Cabrio-Komfort-Paket"": true,
  ""Fahrassistenz-System: aktiver Park-Assistent"": true,
  ""Fahrassistenz-System: Geschwindigkeitslimit-Assistent"": true,
  ""Kindersitzerkennung im Beifahrersitz (automatisch)"": true,
  ""Komfort-Klimaautomatik (Thermotronik 3-Zonen)"": true,
  ""Komfortsitze vorn (inkl. Belüftung, Sitzheizung)"": true,
  ""Media Interface (Universal-Schnittstelle für iPod / AUX / USB / MP3)"": true,
  ""Metallic-Lackierung"": true,
  ""Scheibenwaschanlage beheizt"": true,
  ""Sound-System Harman-Kardon mit Logic7-Surround-System"": true,
  ""Sport-Paket (AMG / AMG-Line)"": true,
  ""Vorrüstung Mobiltelefon/Handy / Komfort-Telefonie / LTE-fähig"": true,
  ""Adaptives Bremslicht"": true,
  ""Airbag Fahrer-/Beifahrerseite"": true,
  ""Aktive Motorhaube"": true,
  ""Antriebs-Schlupfregelung (ASR)"": true,
  ""Außenspiegel elektr. verstell- und heizbar, beide"": true,
  ""Außenspiegel Wagenfarbe"": true,
  ""Außentemperaturanzeige"": true,
  ""Beckenairbag vorn (Pelvisbag)"": true,
  ""Blinkscheinwerfer in Außenspiegel integriert"": true,
  ""Bremsassistent"": true,
  ""Design- und Ausstattungslinie Standard"": false,
  ""Drehzahlmesser"": true,
  ""Durchladeeinrichtung"": true,
  ""Easy-Entry Funktion"": true,
  ""Einschaltautomatik für Fahrlicht"": true,
  ""Einzelsitze hinten"": true,
  ""Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
  ""Auffahrwarnsystem mit Bremsfunktion (Collision Prevention Assist)"": true,
  ""Gepäcknetz im Koffer-/Laderaum"": true,
  ""Heckleuchten LED"": true,
  ""Heckscheibe heizbar (ESG)"": true,
  ""Innenausstattung: Zierteile Aluminium"": true,
  ""Innenhimmel schwarz"": true,
  ""Innenraumlicht-Paket"": true,
  ""Isofix-Kindersitz-System"": true,
  ""Karosserie: 2-türig"": true,
  ""Knieairbag Fahrerseite"": true,
  ""Kopf-Airbag-System (Windowbag)"": true,
  ""Kopfstützen vorn NECK-PRO"": true,
  ""Lenkrad mit Multifunktion"": true,
  ""Mittelkonsole vorn mit Rollo / Ablage"": true,
  ""Motor 3,0 Ltr. - 245 kW KAT"": true,
  ""Nebelschlussleuchte"": true,
  ""PRE-SAFE-System"": true,
  ""Reifendruckwarner"": true,
  ""Reiserechner"": true,
  ""Schadstoffarm nach Abgasnorm Euro 6"": true,
  ""Schalt-/Wählhebelgriff Leder Nappa"": true,
  ""Seitenairbag (Sidebag) vorn"": true,
  ""Sitze vorn elektr. verstellbar"": true,
  ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
  ""Start/Stop-Anlage"": true,
  ""Tempomat mit Bremseingriff (Speedtronic)"": true,
  ""Türgriffe außen Wagenfarbe"": true,
  ""Verdeckbetätigung elektro-hydraulisch"": true,
  ""Wärmeschutzverglasung / Heckscheibe ESG"": true,
  ""Zeituhr (Analog)"": true
}"
503," {
  ""tuv"": ""HU/AU neu"",
  ""scheckheft"": ""lückenlos bei Mercedes"",
  ""service_a_new"": true,
  ""bereifung"": {
    ""8-fach"": true,
    ""winter_und_sommer"": true,
    ""allwetter"": ""Allwetterreifen""
  },
  ""garantie"": 24,
  ""unfallfrei"": true,
  ""mängel"": {
    ""steinschlag_frontscheibe"": false,
    ""felge_zerkratzt"": false,
    ""delle"": false,
    ""keine"": ""Keine""
  },
  ""ausstattung"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": false,
    ""THERMOTRONIC"": false,
    ""klima_hinten"": false,
    ""2-Zonen"": true,
    ""THERMATIC"": true,
    ""Burmester_3D"": false,
    ""Burmester"": false,
    ""AMG_Line"": true,
    ""Pano"": true,
    ""Night-Paket"": true,
    ""Navigations-Paket"": true,
    ""Park-Paket"": true,
    ""Exclusive_Interieur"": true,
    ""Audio_20"": true,
    ""SD-Kartennavigation"": true,
    ""Vorrüstung_Live_Traffic_Information"": true,
    ""Rückfahrkamera"": true,
    ""Aktiver_Park-Assistent"": true,
    ""Sitzheizung_für_Fahrer_und_Beifahrer"": true,
    ""Ambientebeleuchtung_Premium"": true,
    ""Innenraum-Lichtpaket"": true,
    ""Durchlademöglichkeit"": true,
    ""Dunkel_getönte_Scheiben"": true,
    ""Winter-Kompletträder_18_Zoll"": true,
    ""AMG_Leichtmetallräder_19_Zoll_Mischbereifung"": true
  },
  ""komfort_innenausstattung"": {
    ""Klimaautomatik_Thermatic_2-Zonen"": true,
    ""KeyFree-Startsystem"": true,
    ""Elektrische_Fensterheber_vorn_und_hinten"": true,
    ""Elektrisch_verstellbare_Vordersitze"": true,
    ""Sportlenkrad_Leder"": true,
    ""Lenkradschaltpaddles"": true,
    ""Mittelkonsole_Holz_Esche_offenporig"": true,
    ""Zierelemente_Holz_Esche_braun"": true,
    ""Dachhimmel_Stoff_Beige"": true,
    ""Zentraldisplay_groß"": true,
    ""Instrumententafel_in_Ledernachbildung"": true,
    ""Stoffausstattung_Beige"": true
  },
  ""sicherheit_assistenz"": {
    ""4MATIC_Allradantrieb"": true,
    ""Collision_Prevention_Assist_mit_Bremseingriff"": true,
    ""PRE-SAFE_System"": true,
    ""Attention_Assist"": true,
    ""Berganfahrhilfe"": true,
    ""Reifendruckkontrollsystem"": true,
    ""Mercedes-Benz_Notrufsystem"": true,
    ""ISOFIX_/i-Size_Vorbereitung"": true,
    ""Knieairbag_Fahrer"": true,
    ""Front-, Seiten-, Kopf- und Beckenairbags"": true,
    ""Aktive_Motorhaube_(Fußgängerschutz)"": true,
    ""Adaptives_Bremslicht"": true,
    ""LED-Scheinwerfer"": true,
    ""LED-Tagfahrlicht"": true,
    ""Regensensor"": true,
    ""Wärmedämmend_dunkel_getöntetes_Glas_hinten"": true
  },
  ""multimedia_konnektivität"": {
    ""Audio_20"": true,
    ""Navigationssystem"": true,
    ""Bluetooth_Freisprecheinrichtung"": true,
    ""USB-Anschluss"": true,
    ""Touchpad_mit_Dreh-Drücksteller"": true,
    ""Mercedes-Benz_Connect_Dienste"": true,
    ""Kommunikationsmodul_LTE"": true
  },
  ""technik_fahrwerk"": {
    ""9G-TRONIC_Automatikgetriebe"": true,
    ""Agility_Select_Fahrprogramme"": true,
    ""Avantgarde_Fahrwerk"": true,
    ""Euro_6"": true,
    ""Notlaufreifen"": true
  },
  ""sonstiges"": {
    ""Deutsche_Ausführung"": true,
    ""Serviceheft_und_Bedienungsanleitung_Deutsch"": true,
    ""COC-Papiere_vorhanden"": true,
    ""Großer_Kraftstofftank"": true,
    ""AMG_Stylingpaket"": true,
    ""Verkauf_erfolgt_im_Kundenauftrag"": true,
    ""Inhalt_der_Fahrzeugbeschreibung"": ""Die Fahrzeugbeschreibung dient ausschließlich der allgemeinen Identifizierung des Fahrzeugs und stellt keine zugesicherte Beschaffenheit im rechtlichen Sinne dar."",
    ""zusätzliche_Services"": {
      ""Anlieferung_möglich"": true,
      ""Probefahrt_nach_Absprache"": true,
      ""Individuelle_Finanzierungsangebote"": true,
      ""Gebrauchtwagen-Garantie"": true,
      ""Zulassungsservice"": true,
      ""Inzahlungnahme_mit_Restkreditablösung"": true
    }
  }
}"
504," {
  ""TÜV"": ""HU/AU neu (TÜV wird bei Übergabe neu gemacht)"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach (Winter und Sommer), Allwetterreifen nicht erwähnt"",
  ""Garantie"": ""24 Monate (Junge Sterne)"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": ""AMG Line (beachte Night-Paket)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
505," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": false
}"
506," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line"",
    ""Pano"": ""Panorama-Schiebedach"",
  }
}"
507," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": true,
  ""AMG Line"": true,
  ""Pano"": true
}"
508," {
  ""TUV"": ""Junge Sterne 24 Monate"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": {
    ""8-fach bereift"": true,
    ""Allwetterreifen"": true
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": {
    ""Night-Paket"": true
  },
  ""Pano"": ""Panorama-Schiebedach""
}"
509," {
  ""TUV"": ""ab Verkauf +neu+"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""Bereifung"": ""Sommer"",
  ""Allwetterreifen"": ""N/A"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester_(Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": {
    ""Night_Paket"": false,
    ""AMG_Line"": ""AMG Line""
  },
  ""Pano"": ""Panorama-Schiebedach"",
  ""Cabrio-Komfort-Paket"": ""Keine Einträge im Schema"",
  ""Fahrassistenz-System"": {
    ""aktiver Park-Assistent"": true,
    ""Fernlichtassistent_Adaptive_plus"": true,
    ""Kindersitzerkennung_im_Beifahrersitz_(automatisch)"": true,
    ""Attention-Assist_(Müdigkeitserkennungs-Sensor)"": true,
    ""Auffahrwarnsystem_mit_Bremsfunktion_(Collision_Prevention_Assist)"": true,
    ""Berganfahrhilfe"": true,
  },
  ""Sonderausstattung"": {
    ""Cabrio-Komfort-Paket"": ""Keine Einträge im Schema"",
    ""Airbag_Fahrer-/Beifahrerseite"": true,
    ""Aktive_Motorhaube"": true,
    ""Antriebs-Schlupfregelung_(ASR)"": true,
    ""Audiosystem_Audio_20_(Radio/CD-Player)"": true,
    ""Außenspiegel_elektr._verstell- und heizbar, beide"": true,
    ""Außenspiegel_Wagenfarbe"": true,
    ""Außentemperaturanzeige"": true,
    ""Beckenairbag_vorn_(Pelvisbag)"": true,
    ""Bleinkleuchte_in_Außenspiegel_integriert"": true,
    ""Bremsassistent"": true,
    ""Design- und Ausstattungslinie_Standard"": true,
    ""Drehzahlmesser"": true,
    ""Durchladeeinrichtung"": true,
    ""Easy-Entry_Funktion"": true,
    ""Einschaltautomatik_für_Fahrlicht"": true,
    ""Einzelsitze_hinten"": true,
    ""Fahrassistenz-System:_Berganfahrhilfe"": true,
    ""Gepäcknetz_im_Koffer-/Laderaum"": true,
    ""Heckleuchten_LED"": true,
    ""Heckscheibe_heizbar_(ESG)"": true,
    ""Innenausstattung:_Zierteile_Aluminium"": true,
    ""Innenhimmel_schwarz"": true,
    ""Innenraumlicht-Paket"": true,
    ""Isofix_Kindersitz-System"": true,
    ""Karosserie: 2-türig"": true,
    ""Klimaautomatik_(Thermatic)"": true,
    ""Knieairbag_Fahrerseite"": true,
    ""Kopf-Airbag-System_(Windowbag)"": true,
    ""Kopfstützen_vorn_NECK-PRO"": true,
    ""Lenkrad_mit_Multifunktion"": true,
    ""Mittelkonsole_vorn_mit_Rollo/_Ablage"": true,
    ""Modellpflege"": true,
    ""Motor_2,1_Ltr._-_125_kW_CDI_KAT"": true,
    ""Nebelschlussleuchte"": true,
    ""PRE-SAFE-System"": true,
    ""Reifendruck-Kontrollsystem"": true,
    ""Reiserechner"": true,
    ""Schadstoffarm_nach_Abgasnorm_Euro_5"": true,
    ""Schalt-/Wählhebelgriff_Leder_Nappa"": true,
    ""Seitenairbag_(Sidebag)_vorn"": true,
    ""Sitzbelegungserkennung_für_Airbag_Beifahrerseite"": true,
    ""Sitze_vorn_elektr. verstellbar"": true,
    ""Sonnenblenden_mit_Spiegel_(beleuchtet)"": true,
    ""Start/Stop-Anlage"": true,
    ""Tempomat_mit_Bremseingriff_(Speedtronic)"": true,
    ""Türgriffe_außen_Wagenfarbe"": true,
    ""Verdeckbetätigung_elektro-hydraulisch"": true,
    ""Wärmeschutzverglasung/_Heckscheibe_ESG"": true,
    ""Zeituhr_(Analog)"": true
}"
510," {
  ""TUV"": ""HU/AU frisch durchgeführt, direkt fahrbereit"",
  ""Scheckheft"": ""keine Informationen"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""Junge Sterne 24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Keine"",
  ""DISTRONIC"": ""Aktiv"",
  ""MULTIBEAM"": ""ILS"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""keine Informationen"",
  ""2-Zonen_THERMATIC"": ""keine Informationen"",
  ""Burmester 3D"": ""keine Informationen"",
  ""Burmester (Standard)"": ""keine Informationen"",
  ""AMG Line"": ""AMG Sport-Paket - ab Werk"",
  ""Pano"": ""Panorama-Schiebedach elektrisch""
}"
511," {
  ""historie_zustand"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Service A neu"": true,
    ""Bereifung"": ""8-fach. Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""ausstattung"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
     ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true
  }
}"
512," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Einparkhilfe"": true,
    ""Rückfahrkamera"": true,
    ""Elektr. Fensterheber"": true,
    ""Fahrassistenz-System"": true,
    ""Geschwindigkeitsabhängige Servolenkung / Variolenkung"": true,
    ""Getriebe"": true,
    ""Handschuhfach"": true,
    ""Innenausstattung"": true,
    ""Isofix-Aufnahmen für Kindersitz"": true,
    ""Keyless Go"": true,
    ""Klimatisierung"": true,
    ""Lackierung"": true,
    ""Licht"": true,
    ""Scheinwerferwaschanlage"": true,
    ""Mercedes Benz Notrufsystem, TELEAID Notrufsystem (D2B)"": true,
    ""Modellpflege"": true,
    ""Motor"": true,
    ""Multimedia"": true,
    ""Navigationssystem"": true,
    ""Pakete"": [
      ""AMG Styling Paket"",
      ""Sportpaket"",
      ""Cabrio-Komfort-Paket"",
      ""Licht-Paket"",
      ""Innenraumlicht-Paket"",
      ""Diebstahlschutz-Paket"",
      ""Lane-Paket"",
      ""Premium-Soundsystem: Harman-Kardon mit Logic7-Surround-System""
    ],
    ""Sitzheizung"": true,
    ""Sonnenblenden"": true,
    ""Verdeckbetätigung"": true,
    ""Wärme-/Sonnenschutzverglasung kombiniert"": true,
    ""Zentralverriegelung mit Fernbedienung"": true
  }
}"
513," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes, Service A neu"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": true,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Extras"": {
    ""Alufelgen"": true,
    ""Lederausstattung"": true,
    ""Panoramaglasdach"": true,
    ""Metalliclackierung"": true,
    ""Anhängerkupplung"": true,
    ""Coming/Leaving Home Funktion"": true,
    ""Außentemperaturanzeige"": true,
    ""Drehzahlmesser"": true,
    ""Fahrerinformationssystem"": true,
    ""Chrompaket"": true,
    ""Befestigungsösen im Laderaum"": true,
    ""Verzurrösen"": true,
    ""Anhängerkupplung schwenkbar"": true,
    ""Umfeldbeleuchtung"": true,
    ""Fahrassistenz-System: Auspark-Assistent"": true,
    ""GPS-Fahrzeugortungssystem"": true,
    ""Frontkamera"": true,
    ""Kollisionswarnsystem"": true,
    ""Innenausstattung: Leder"": true,
    ""Weitere Informationen"": true
  },
  ""Preisänderungen und Irrtümer vorbehalten"": true,
  ""Finanzierung auch ohne Anzahlung"": true,
  ""Inzahlungnahme auch mit Alt-Kredit-Ablösung"": true
}"
514," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen"": ""Klimaautomatik (4-Zonen)"",
  ""THERMOTRONIC"": ""Klimaautomatik"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
515," {
  ""TÜV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": ""8-fach bereift"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""2-Zonen"": false,
  ""THERMATIC"": false,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true
}"
